,id,c_time,entered_competition_cnt,code_share_cnt,talk_board_cnt,country_code,python_level,ds_level
2650,15101,2019-04-30 20:50,4,0,0,82,1,1
2651,9806,2019-04-30 20:55,1,0,0,82,1,1
2652,21608,2019-04-30 20:57,1,0,0,82,1,1
2653,18129,2019-04-30 21:48,0,0,0,82,1,1
2654,12647,2019-04-30 22:18,2,0,0,82,1,1
2655,8679,2019-04-30 22:55,1,0,0,82,1,1
2656,17813,2019-04-30 23:33,0,0,0,82,1,1
2657,17092,2019-05-01 0:01,1,0,0,82,1,1
2658,21354,2019-05-01 0:22,1,0,0,82,1,1
2659,19771,2019-05-01 1:03,0,0,0,82,1,1
2660,10800,2019-05-01 3:01,0,0,0,82,1,1
2661,18128,2019-05-01 3:11,0,0,0,82,1,1
2662,2094,2019-05-01 4:28,0,0,0,82,1,1
2663,2290,2019-05-01 6:05,0,0,0,82,1,1
2664,21916,2019-05-01 9:13,0,0,0,82,1,1
2665,95,2019-05-01 10:23,0,0,0,82,1,1
2666,10061,2019-05-01 12:45,1,0,0,82,1,1
2667,13640,2019-05-01 13:00,1,0,0,82,1,1
2668,16653,2019-05-01 13:39,0,0,0,82,1,1
2669,5449,2019-05-01 13:40,0,0,0,82,1,1
2670,8015,2019-05-01 13:42,1,0,0,82,1,1
2671,5079,2019-05-01 13:55,0,0,0,82,1,1
2672,19624,2019-05-01 14:18,0,0,0,82,1,1
2673,11339,2019-05-01 15:05,0,0,0,82,1,1
2674,14107,2019-05-01 15:36,2,0,0,82,1,1
2675,4264,2019-05-01 15:47,0,0,0,82,1,1
2676,18761,2019-05-01 16:34,0,0,0,82,1,1
2677,19272,2019-05-01 16:36,3,0,0,82,1,1
2678,16399,2019-05-01 16:47,0,0,0,82,1,1
2679,18645,2019-05-01 16:47,3,0,0,82,1,1
2680,3962,2019-05-01 18:04,1,0,0,82,1,1
2681,15976,2019-05-01 18:16,0,0,0,82,1,1
2682,17278,2019-05-01 18:43,3,0,0,82,1,1
2683,859,2019-05-01 19:47,15,5,3,82,1,1
2684,4225,2019-05-01 19:57,1,0,0,82,1,1
2685,1085,2019-05-01 20:12,0,0,0,82,1,1
2686,10091,2019-05-01 21:14,10,0,0,82,1,1
2687,6046,2019-05-01 21:35,0,0,0,82,1,1
2688,1755,2019-05-01 21:47,0,0,0,82,1,1
2689,18573,2019-05-01 22:31,1,0,0,82,1,1
2690,11510,2019-05-01 23:07,0,0,0,82,1,1
2691,16943,2019-05-02 0:28,5,0,1,82,1,1
2692,18860,2019-05-02 6:58,3,1,0,82,1,1
2693,13419,2019-05-02 13:16,3,0,0,82,1,1
2694,15236,2019-05-02 13:38,0,0,0,82,1,1
2695,12304,2019-05-02 14:04,0,0,0,82,1,1
2696,19420,2019-05-02 14:34,1,0,0,82,1,1
2697,12322,2019-05-02 15:16,4,0,0,82,1,1
2698,6446,2019-05-02 15:43,4,0,0,82,1,1
2699,12607,2019-05-02 16:11,0,0,0,82,1,1
2700,626,2019-05-02 16:47,2,0,0,82,1,1
2701,1152,2019-05-02 17:30,0,0,0,82,1,1
2702,19525,2019-05-02 20:11,0,0,0,82,1,1
2703,1075,2019-05-02 20:47,0,0,0,82,1,1
2704,4540,2019-05-02 20:48,8,0,0,82,1,1
2705,7609,2019-05-02 23:13,0,0,0,82,1,1
2706,170,2019-05-02 23:14,4,0,0,82,1,1
2707,19319,2019-05-02 23:43,0,0,0,82,1,1
2708,16834,2019-05-03 0:58,0,0,0,82,1,1
2709,7117,2019-05-03 6:18,0,0,0,82,1,1
2710,4398,2019-05-03 9:30,0,0,0,82,1,1
2711,1285,2019-05-03 9:36,8,0,0,82,1,1
2712,11249,2019-05-03 9:37,0,0,0,82,1,1
2713,47,2019-05-03 9:40,0,0,0,82,1,1
2714,15536,2019-05-03 9:45,0,0,0,82,1,1
2715,15934,2019-05-03 10:37,0,0,0,82,1,1
2716,7550,2019-05-03 11:22,1,0,0,82,1,1
2717,13447,2019-05-03 11:54,0,0,0,82,1,1
2718,19957,2019-05-03 12:42,0,0,0,82,1,1
2719,13625,2019-05-03 12:54,0,0,0,82,1,1
2720,2077,2019-05-03 13:33,0,0,0,82,1,1
2721,3518,2019-05-03 15:47,0,0,0,82,1,1
2722,18395,2019-05-03 16:07,0,0,0,82,1,1
2723,3949,2019-05-03 16:42,0,0,0,82,1,1
2724,17933,2019-05-03 16:47,0,0,0,82,1,1
2725,2592,2019-05-03 21:33,6,0,0,82,1,1
2726,1563,2019-05-03 22:43,0,0,0,82,1,1
2727,21880,2019-05-03 23:51,0,0,0,82,1,1
2728,2993,2019-05-04 0:29,0,0,0,82,1,1
2729,6144,2019-05-04 0:45,0,0,0,82,1,1
2730,16331,2019-05-04 1:14,1,0,0,82,1,1
2731,1648,2019-05-04 2:43,0,0,0,82,1,1
2732,9902,2019-05-04 15:56,0,0,0,82,1,1
2733,9888,2019-05-04 15:58,0,0,0,82,1,1
2734,18098,2019-05-04 15:58,0,0,0,82,1,1
2735,5083,2019-05-04 15:59,4,0,0,82,1,1
2736,11022,2019-05-04 17:51,0,0,0,82,1,1
2737,14953,2019-05-05 16:40,0,0,0,82,1,1
2738,14035,2019-05-05 18:17,0,0,0,82,1,1
2739,5644,2019-05-05 22:06,0,0,0,82,1,1
2740,10728,2019-05-06 0:12,0,0,0,82,1,1
2741,17262,2019-05-06 8:21,0,0,0,82,1,1
2742,16046,2019-05-06 12:13,0,0,0,82,1,1
2743,10854,2019-05-06 13:33,0,0,0,82,1,1
2744,14649,2019-05-06 13:41,0,0,0,82,1,1
2745,21933,2019-05-06 20:01,1,0,0,82,1,1
2746,15801,2019-05-06 20:31,0,0,0,82,1,1
2747,6000,2019-05-06 21:06,0,0,0,82,1,1
2748,15668,2019-05-06 21:31,9,0,0,82,1,1
2749,18571,2019-05-07 11:29,0,0,0,82,1,1
2750,18364,2019-05-07 11:32,0,0,0,82,1,1
2751,1217,2019-05-07 12:46,0,0,0,82,1,1
2752,11470,2019-05-07 13:46,0,0,0,82,1,1
2753,6018,2019-05-07 15:54,1,0,0,82,1,1
2754,6047,2019-05-07 16:10,4,1,0,82,1,1
2755,4548,2019-05-07 19:12,0,0,0,82,1,1
2756,20971,2019-05-07 20:11,0,0,0,82,1,1
2757,4972,2019-05-07 20:13,0,0,0,82,1,1
2758,9470,2019-05-08 5:19,0,0,0,82,1,1
2759,11491,2019-05-08 9:01,1,0,0,82,1,1
2760,16819,2019-05-08 9:04,0,0,0,82,1,1
2761,4694,2019-05-08 9:19,0,0,0,82,1,1
2762,9283,2019-05-08 9:19,0,0,0,82,1,1
2763,1785,2019-05-08 9:53,1,0,0,82,1,1
2764,21802,2019-05-08 9:57,0,0,0,82,1,1
2765,17844,2019-05-08 10:45,0,0,0,82,1,1
2766,7237,2019-05-08 11:13,0,0,0,82,1,1
2767,6381,2019-05-08 11:29,0,0,0,82,1,1
2768,13712,2019-05-08 12:11,0,0,0,82,1,1
2769,13809,2019-05-08 12:21,8,0,0,82,1,1
2770,10049,2019-05-08 12:37,0,0,0,82,1,1
2771,19441,2019-05-08 12:50,0,0,0,82,1,1
2772,20231,2019-05-08 13:01,0,0,0,82,1,1
2773,3187,2019-05-08 13:23,1,0,0,82,1,1
2774,17139,2019-05-08 13:27,0,0,0,82,1,1
2775,20199,2019-05-08 15:10,0,0,0,82,1,1
2776,6087,2019-05-08 15:17,7,0,0,82,1,1
2777,7594,2019-05-08 15:23,3,0,0,82,1,1
2778,3989,2019-05-08 15:38,2,0,0,82,1,1
2779,3383,2019-05-08 15:40,1,0,0,82,1,1
2780,14575,2019-05-08 16:13,5,2,1,82,1,1
2781,1576,2019-05-08 16:54,0,0,0,82,1,1
2782,17295,2019-05-08 17:06,1,0,0,82,1,1
2783,15349,2019-05-08 17:09,9,1,0,82,1,1
2784,19630,2019-05-08 18:11,0,0,0,82,1,1
2785,2520,2019-05-08 18:14,0,0,0,82,1,1
2786,4504,2019-05-08 18:55,0,0,0,82,1,1
2787,7202,2019-05-08 19:02,6,0,0,82,1,1
2788,10345,2019-05-08 19:15,7,0,0,82,1,1
2789,6955,2019-05-08 19:32,11,0,1,82,1,1
2790,6130,2019-05-08 20:25,1,0,0,82,1,1
2791,18451,2019-05-08 21:08,0,0,0,82,1,1
2792,11951,2019-05-08 21:15,4,0,0,82,1,1
2793,5501,2019-05-08 21:49,0,0,0,82,1,1
2794,1944,2019-05-08 22:06,12,0,0,82,1,1
2795,9303,2019-05-08 22:24,1,0,0,82,1,1
2796,10636,2019-05-08 22:37,0,0,0,82,1,1
2797,10612,2019-05-09 0:03,2,0,0,82,1,1
2798,16529,2019-05-09 0:21,0,0,0,82,1,1
2799,184,2019-05-09 9:08,0,0,0,82,1,1
2800,19164,2019-05-09 9:39,0,0,0,82,1,1
2801,19762,2019-05-09 9:48,0,0,0,82,1,1
2802,20773,2019-05-09 9:58,0,0,0,82,1,1
2803,6953,2019-05-09 10:13,0,0,0,82,1,1
2804,6483,2019-05-09 10:48,11,0,2,82,1,1
2805,7829,2019-05-09 11:59,4,0,0,82,1,1
2806,4766,2019-05-09 15:20,2,0,0,82,1,1
2807,19239,2019-05-09 15:21,0,0,0,82,1,1
2808,11867,2019-05-09 15:21,0,0,0,82,1,1
2809,20200,2019-05-09 15:22,0,0,0,82,1,1
2810,18616,2019-05-09 15:23,3,0,0,82,1,1
2811,6660,2019-05-09 15:41,0,0,0,82,1,1
2812,2918,2019-05-09 15:45,0,0,0,82,1,1
2813,7166,2019-05-09 15:55,7,0,2,82,1,1
2814,48,2019-05-09 16:39,0,0,0,82,1,1
2815,18021,2019-05-09 16:45,0,0,0,82,1,1
2816,9802,2019-05-09 16:48,3,0,0,82,1,1
2817,4912,2019-05-09 17:09,0,0,0,82,1,1
2818,5344,2019-05-09 17:16,0,0,0,82,1,1
2819,16629,2019-05-09 17:39,0,0,0,82,1,1
2820,21553,2019-05-09 17:41,7,0,0,82,1,1
2821,14945,2019-05-09 19:26,0,0,0,82,1,1
2822,14472,2019-05-09 19:51,3,0,0,82,1,1
2823,9849,2019-05-09 20:04,1,0,0,82,1,1
2824,12248,2019-05-09 23:16,0,0,0,82,1,1
2825,14898,2019-05-10 10:50,2,1,0,82,1,1
2826,16872,2019-05-10 11:44,1,0,0,82,1,1
2827,2610,2019-05-10 11:53,0,0,0,82,1,1
2828,10465,2019-05-10 14:39,2,0,0,82,1,1
2829,20638,2019-05-10 15:00,0,0,0,82,1,1
2830,636,2019-05-10 17:23,5,0,0,82,1,0
2831,3074,2019-05-10 18:22,9,0,0,82,1,1
2832,11659,2019-05-10 18:47,7,0,0,82,1,1
2833,13214,2019-05-10 20:38,2,0,0,82,1,1
2834,17778,2019-05-10 21:30,13,0,1,82,1,1
2835,17833,2019-05-10 22:14,0,0,0,82,1,1
2836,14772,2019-05-11 2:41,0,0,0,82,1,1
2837,11190,2019-05-11 3:35,0,0,0,82,1,1
2838,5033,2019-05-11 4:24,0,0,0,82,1,1
2839,21815,2019-05-11 7:05,0,0,0,82,1,1
2840,4825,2019-05-11 14:58,0,0,0,82,1,1
2841,16850,2019-05-11 15:37,0,0,0,82,1,1
2842,17265,2019-05-11 17:07,0,0,0,82,1,1
2843,16703,2019-05-11 18:31,0,0,0,82,1,1
2844,10006,2019-05-11 19:20,2,0,0,82,1,1
2845,16136,2019-05-12 0:54,0,0,0,82,1,1
2846,16334,2019-05-12 14:36,5,0,0,82,1,1
2847,8114,2019-05-12 16:31,0,0,0,82,1,1
2848,21502,2019-05-12 18:22,3,0,0,82,1,1
2849,68,2019-05-12 19:46,0,0,0,82,1,1
2850,12349,2019-05-12 23:09,30,0,0,82,1,1
2851,3858,2019-05-12 23:47,0,0,0,82,1,1
2852,8837,2019-05-13 0:09,0,0,0,82,1,1
2853,7520,2019-05-13 1:58,0,0,0,82,1,1
2854,2310,2019-05-13 13:02,1,0,0,82,1,1
2855,11421,2019-05-13 14:46,0,0,0,82,1,1
2856,12726,2019-05-13 14:59,0,0,0,82,1,1
2857,17810,2019-05-13 15:33,0,0,0,82,1,1
2858,11691,2019-05-13 15:51,0,0,0,82,1,1
2859,3020,2019-05-13 15:55,0,0,0,82,1,1
2860,10089,2019-05-13 16:29,0,0,0,82,1,1
2861,21737,2019-05-13 17:00,0,0,0,82,1,1
2862,3954,2019-05-13 18:09,0,0,0,82,1,1
2863,4366,2019-05-13 21:35,0,0,0,82,1,1
2864,18432,2019-05-13 21:51,8,0,0,82,0,0
2865,1860,2019-05-13 22:18,0,0,0,82,1,1
2866,13830,2019-05-13 22:47,0,0,0,82,1,1
2867,11761,2019-05-13 23:55,0,0,0,82,1,1
2868,11345,2019-05-14 9:13,0,0,0,82,1,1
2869,20540,2019-05-14 9:35,16,0,0,82,1,1
2870,1884,2019-05-14 11:16,2,0,0,82,1,1
2871,12857,2019-05-14 15:00,0,0,0,82,1,1
2872,6996,2019-05-14 15:17,0,0,0,82,1,1
2873,20440,2019-05-14 15:17,0,0,0,82,1,1
2874,16477,2019-05-14 15:17,2,0,0,82,1,1
2875,14151,2019-05-14 15:18,0,0,0,82,1,1
2876,10713,2019-05-14 15:23,0,0,0,82,1,1
2877,17972,2019-05-14 19:34,3,0,0,82,1,1
2878,12157,2019-05-14 20:05,0,0,0,82,1,1
2879,18373,2019-05-14 21:46,0,0,0,82,1,1
2880,9211,2019-05-14 22:58,3,0,0,82,1,1
2881,16086,2019-05-15 3:05,0,0,0,82,1,1
2882,6509,2019-05-15 8:46,0,0,0,82,1,1
2883,15965,2019-05-15 9:28,1,0,0,82,1,1
2884,2204,2019-05-15 11:57,0,0,0,82,1,1
2885,11318,2019-05-15 12:23,0,0,0,82,1,1
2886,17931,2019-05-15 14:12,1,0,0,82,1,1
2887,20840,2019-05-15 14:20,1,0,0,82,1,1
2888,5270,2019-05-15 14:33,0,0,0,82,1,1
2889,20794,2019-05-15 15:12,4,0,0,82,1,1
2890,5767,2019-05-15 17:58,2,0,0,82,1,1
2891,1345,2019-05-15 18:11,0,0,0,82,1,1
2892,17797,2019-05-15 18:12,0,0,0,82,1,1
2893,4671,2019-05-15 18:15,0,0,0,82,1,1
2894,8127,2019-05-15 18:40,1,0,2,82,1,1
2895,6455,2019-05-15 19:20,0,0,0,82,1,1
2896,11768,2019-05-15 20:28,0,0,0,82,1,1
2897,3046,2019-05-15 20:29,0,0,0,82,1,1
2898,7878,2019-05-15 23:45,1,0,0,82,1,1
2899,11128,2019-05-15 23:56,0,0,0,82,1,1
2900,7858,2019-05-16 10:32,0,0,0,82,1,1
2901,17056,2019-05-16 10:59,0,0,0,82,1,1
2902,7703,2019-05-16 12:05,0,0,0,82,1,1
2903,17264,2019-05-16 15:52,0,0,0,82,1,1
2904,6919,2019-05-16 15:54,0,0,0,82,1,1
2905,17613,2019-05-16 18:42,1,0,0,82,1,1
2906,10550,2019-05-16 19:16,1,0,0,82,1,1
2907,6362,2019-05-16 21:32,0,0,0,82,1,1
2908,7654,2019-05-16 22:09,2,0,0,82,1,1
2909,10642,2019-05-16 22:17,0,0,0,82,1,1
2910,10644,2019-05-16 23:00,1,0,0,82,1,1
2911,3452,2019-05-17 10:27,3,0,0,82,1,1
2912,12876,2019-05-17 14:21,0,0,0,82,1,1
2913,12910,2019-05-17 14:48,0,0,0,82,1,1
2914,12020,2019-05-17 16:31,0,0,0,82,1,1
2915,19440,2019-05-17 18:02,0,0,0,82,1,1
2916,5657,2019-05-17 18:29,16,0,11,82,1,1
2917,9314,2019-05-18 13:06,0,0,0,82,1,1
2918,20708,2019-05-18 15:33,31,2,4,82,1,1
2919,18685,2019-05-18 18:46,0,0,0,82,1,1
2920,1302,2019-05-18 21:42,0,0,0,82,1,1
2921,6514,2019-05-19 4:07,0,0,0,82,1,1
2922,4492,2019-05-19 11:54,0,0,0,82,1,1
2923,12107,2019-05-19 12:47,0,0,0,82,1,1
2924,12156,2019-05-19 15:27,2,0,0,82,1,1
2925,21454,2019-05-19 17:04,0,0,0,82,1,1
2926,2448,2019-05-19 21:21,1,0,0,82,1,1
2927,21352,2019-05-19 22:45,0,0,0,82,1,1
2928,3627,2019-05-19 22:52,0,0,0,82,1,1
2929,17695,2019-05-20 13:58,0,0,0,82,1,1
2930,18162,2019-05-20 14:51,0,0,0,82,1,1
2931,9957,2019-05-20 15:22,2,0,0,82,1,1
2932,14500,2019-05-20 16:56,0,0,0,82,1,1
2933,14019,2019-05-20 17:46,6,1,0,82,1,1
2934,12592,2019-05-21 10:55,0,0,0,82,1,1
2935,2414,2019-05-21 11:19,0,0,0,82,1,1
2936,15444,2019-05-21 13:51,0,0,0,82,1,1
2937,10459,2019-05-21 14:41,4,0,0,82,1,1
2938,14847,2019-05-21 16:44,0,0,0,82,1,1
2939,20189,2019-05-21 18:04,3,0,0,82,1,1
2940,2095,2019-05-21 23:33,0,0,0,82,1,1
2941,9760,2019-05-22 9:26,11,1,0,82,1,1
2942,8973,2019-05-22 9:29,1,0,0,82,1,1
2943,15821,2019-05-22 9:46,12,0,0,82,1,1
2944,12634,2019-05-22 10:20,0,0,0,82,1,1
2945,19844,2019-05-22 13:51,0,0,0,82,1,1
2946,18035,2019-05-22 13:54,0,0,0,82,1,1
2947,3309,2019-05-22 14:08,0,0,0,82,1,1
2948,15527,2019-05-22 14:21,0,0,0,82,1,1
2949,11487,2019-05-22 17:07,0,0,0,82,1,1
2950,14888,2019-05-22 17:23,1,0,0,82,1,1
2951,15002,2019-05-22 18:19,2,0,0,82,1,1
2952,21838,2019-05-22 18:43,1,0,0,82,1,1
2953,20721,2019-05-22 22:14,1,0,0,82,1,1
2954,7671,2019-05-22 23:19,0,0,0,82,1,1
2955,17704,2019-05-23 1:20,1,0,0,82,1,1
2956,9719,2019-05-23 9:41,2,0,0,82,1,1
2957,11723,2019-05-23 10:23,0,0,0,82,1,1
2958,13920,2019-05-23 11:41,1,0,0,82,1,1
2959,8253,2019-05-23 16:40,6,0,0,82,1,1
2960,15224,2019-05-23 16:57,0,0,0,82,1,1
2961,2510,2019-05-23 19:58,3,0,0,82,1,1
2962,7557,2019-05-23 20:48,7,0,0,82,1,1
2963,13039,2019-05-24 10:51,0,0,0,82,1,1
2964,6122,2019-05-24 11:51,0,0,0,82,1,1
2965,5355,2019-05-24 16:46,4,0,0,82,1,1
2966,8716,2019-05-24 20:29,1,0,0,82,1,1
2967,835,2019-05-24 23:32,0,0,0,82,1,1
2968,16488,2019-05-25 0:17,0,0,0,82,1,1
2969,2352,2019-05-25 13:58,4,0,0,82,1,1
2970,9833,2019-05-26 12:46,4,0,0,82,1,1
2971,5893,2019-05-26 16:13,11,0,0,82,1,1
2972,7830,2019-05-26 16:47,0,0,0,82,1,1
2973,13623,2019-05-26 17:53,0,0,0,82,1,1
2974,14748,2019-05-26 17:59,0,0,0,82,1,1
2975,15802,2019-05-27 9:18,0,0,0,82,1,1
2976,4367,2019-05-27 17:20,5,1,0,82,1,1
2977,7800,2019-05-27 17:57,0,0,0,82,1,1
2978,5363,2019-05-27 20:43,0,0,0,82,1,1
2979,2511,2019-05-27 22:52,0,0,0,82,1,1
2980,6706,2019-05-28 10:19,0,0,0,82,1,1
2981,20781,2019-05-28 10:24,0,0,0,82,1,1
2982,5727,2019-05-28 10:45,0,0,0,82,1,1
2983,5595,2019-05-28 11:08,0,0,0,82,1,1
2984,15869,2019-05-28 11:23,0,0,0,82,1,1
2985,9869,2019-05-28 11:28,1,0,0,82,1,1
2986,1702,2019-05-28 11:42,3,0,0,82,1,1
2987,6557,2019-05-28 12:30,3,0,0,82,1,1
2988,17691,2019-05-28 12:36,0,0,0,82,1,1
2989,17467,2019-05-28 12:41,0,0,0,82,1,1
2990,2674,2019-05-28 13:35,0,0,0,82,1,1
2991,18468,2019-05-28 14:24,0,0,0,82,1,1
2992,6153,2019-05-28 14:46,5,0,2,82,1,1
2993,16761,2019-05-28 15:00,5,0,0,82,1,1
2994,13686,2019-05-28 15:23,0,0,0,82,1,1
2995,8978,2019-05-28 16:10,12,0,0,82,1,1
2996,16131,2019-05-28 16:43,0,0,0,82,1,1
2997,833,2019-05-28 17:18,0,0,0,82,1,1
2998,2470,2019-05-28 19:04,0,0,0,82,1,1
2999,18334,2019-05-28 19:13,1,0,0,82,1,1
3000,14078,2019-05-28 21:42,0,0,0,82,1,1
3001,8633,2019-05-28 22:33,0,0,0,82,1,1
3002,2461,2019-05-29 0:34,0,0,0,82,1,1
3003,16419,2019-05-29 0:44,0,0,0,82,1,1
3004,2516,2019-05-29 8:46,0,0,0,82,1,1
3005,3339,2019-05-29 10:12,0,0,0,82,1,1
3006,11900,2019-05-29 10:20,0,0,0,82,1,1
3007,16188,2019-05-29 10:48,0,0,0,82,1,1
3008,9683,2019-05-29 13:01,0,0,0,82,1,1
3009,2237,2019-05-29 13:33,1,0,0,82,1,1
3010,18862,2019-05-29 13:47,0,0,0,82,1,1
3011,14760,2019-05-29 14:58,0,0,0,82,1,1
3012,11679,2019-05-29 15:18,0,0,0,82,1,1
3013,5365,2019-05-29 15:21,0,0,0,82,1,1
3014,6235,2019-05-29 15:23,0,0,0,82,1,1
3015,15604,2019-05-29 15:23,0,0,0,82,1,1
3016,2186,2019-05-29 15:24,0,0,0,82,1,1
3017,9741,2019-05-29 15:27,0,0,0,82,1,1
3018,19171,2019-05-29 15:29,0,0,0,82,1,1
3019,19087,2019-05-29 15:41,0,0,0,82,1,1
3020,9753,2019-05-29 16:29,0,0,0,82,1,1
3021,18274,2019-05-29 17:26,0,0,0,82,1,1
3022,11134,2019-05-29 18:33,1,0,0,82,1,1
3023,6559,2019-05-29 19:19,0,0,0,82,1,1
3024,2112,2019-05-29 20:23,2,0,0,82,1,1
3025,15374,2019-05-29 20:58,1,0,0,82,1,1
3026,19094,2019-05-29 21:24,0,0,0,82,1,1
3027,3560,2019-05-29 22:35,0,0,0,82,1,1
3028,16518,2019-05-29 23:19,4,0,0,82,1,1
3029,18285,2019-05-29 23:30,0,0,0,82,1,1
3030,1076,2019-05-30 0:07,4,0,0,82,1,1
3031,10124,2019-05-30 0:08,0,0,0,82,1,1
3032,7881,2019-05-30 9:34,0,0,0,82,1,1
3033,7620,2019-05-30 11:24,0,0,0,82,1,1
3034,2307,2019-05-30 13:11,0,0,0,82,1,1
3035,2729,2019-05-30 13:49,5,0,0,82,1,1
3036,4728,2019-05-30 15:35,0,0,0,82,1,1
3037,14707,2019-05-30 15:46,0,0,0,82,1,1
3038,15362,2019-05-30 17:32,1,0,0,82,1,1
3039,3474,2019-05-30 18:41,2,0,0,82,1,1
3040,21409,2019-05-30 20:58,0,0,0,82,1,1
3041,13430,2019-05-30 22:18,0,0,0,82,1,1
3042,13438,2019-05-30 23:18,0,0,0,82,1,1
3043,2387,2019-05-31 1:10,0,0,0,82,1,1
3044,8507,2019-05-31 4:43,0,0,0,82,1,1
3045,1477,2019-05-31 9:15,0,0,0,82,1,1
3046,15935,2019-05-31 13:34,0,0,0,82,1,1
3047,16292,2019-05-31 15:52,0,0,0,82,1,1
3048,14072,2019-05-31 15:56,0,0,0,82,1,1
3049,4411,2019-05-31 16:29,1,0,0,82,1,1
3050,7314,2019-05-31 16:31,1,0,0,82,1,1
3051,13411,2019-05-31 22:17,0,0,0,82,1,1
3052,4814,2019-06-01 0:45,1,0,0,82,1,1
3053,16289,2019-06-01 11:18,0,0,0,82,1,1
3054,17058,2019-06-01 16:21,4,0,0,82,1,1
3055,12971,2019-06-01 18:56,0,0,0,82,1,1
3056,17136,2019-06-02 4:18,1,0,0,82,1,1
3057,12706,2019-06-02 11:13,1,0,0,82,1,1
3058,12597,2019-06-02 14:21,0,0,0,82,1,1
3059,17158,2019-06-02 14:23,0,0,0,82,1,1
3060,10569,2019-06-02 14:43,0,0,0,82,1,1
3061,18603,2019-06-02 15:09,0,0,0,82,1,1
3062,9209,2019-06-02 15:25,0,0,0,82,1,1
3063,2759,2019-06-02 21:01,0,0,0,82,1,1
3064,19479,2019-06-02 23:00,1,0,0,82,1,1
3065,4331,2019-06-03 0:13,3,0,0,82,1,1
3066,14717,2019-06-03 0:20,0,0,0,82,1,1
3067,5032,2019-06-03 1:00,2,0,0,82,1,1
3068,17319,2019-06-03 1:23,2,0,0,82,1,1
3069,13943,2019-06-03 9:49,0,0,0,82,1,1
3070,13515,2019-06-03 10:34,0,0,0,82,1,1
3071,20683,2019-06-03 12:38,0,0,0,82,1,1
3072,15168,2019-06-03 17:06,0,0,0,82,1,1
3073,16669,2019-06-03 18:39,0,0,0,82,1,1
3074,5462,2019-06-03 20:18,0,0,0,82,1,1
3075,8932,2019-06-03 20:56,0,0,0,82,1,1
3076,321,2019-06-03 21:48,8,0,0,82,0,0
3077,11280,2019-06-03 22:23,0,0,0,82,1,1
3078,19821,2019-06-04 11:19,0,0,0,82,1,1
3079,12852,2019-06-04 13:39,1,0,0,82,1,1
3080,15193,2019-06-04 15:15,1,0,0,91,1,1
3081,890,2019-06-04 18:40,10,0,1,82,1,1
3082,7453,2019-06-04 22:14,1,0,0,82,1,1
3083,2931,2019-06-04 22:58,0,0,0,82,1,1
3084,10475,2019-06-05 10:58,0,0,0,82,1,1
3085,19338,2019-06-05 20:11,0,0,0,82,1,1
3086,2845,2019-06-05 22:18,0,0,0,82,1,1
3087,17253,2019-06-06 0:20,0,0,0,82,1,1
3088,11324,2019-06-06 15:58,18,0,0,82,1,1
3089,15380,2019-06-06 16:28,0,0,0,82,1,1
3090,1551,2019-06-06 16:29,8,0,0,82,1,1
3091,9695,2019-06-06 18:43,0,0,0,82,1,1
3092,9424,2019-06-06 23:28,0,0,0,82,1,1
3093,4565,2019-06-07 1:50,1,0,0,82,1,1
3094,675,2019-06-07 11:27,5,0,0,82,1,1
3095,1396,2019-06-07 16:04,1,0,0,82,1,1
3096,4811,2019-06-07 22:17,0,0,0,82,1,1
3097,4098,2019-06-08 4:38,0,0,0,82,1,1
3098,19097,2019-06-08 15:37,2,0,0,82,1,1
3099,2517,2019-06-08 15:56,0,0,0,82,1,1
3100,9998,2019-06-08 18:25,0,0,0,82,1,1
3101,4544,2019-06-08 19:38,0,0,0,82,1,1
3102,8862,2019-06-08 23:40,0,0,0,82,1,1
3103,21624,2019-06-09 2:40,0,0,0,82,1,1
3104,21160,2019-06-09 9:04,3,0,0,82,1,1
3105,18779,2019-06-09 9:33,1,0,0,82,1,1
3106,17368,2019-06-09 13:36,3,0,0,82,1,1
3107,4821,2019-06-09 15:09,0,0,0,82,1,1
3108,14172,2019-06-09 17:31,5,0,0,82,1,1
3109,6690,2019-06-10 11:27,12,0,1,82,1,1
3110,9206,2019-06-10 12:08,0,0,0,82,1,1
3111,13656,2019-06-10 15:31,0,0,0,82,1,1
3112,4248,2019-06-10 17:13,0,0,0,82,1,1
3113,21467,2019-06-10 17:42,0,0,0,82,1,1
3114,7467,2019-06-10 18:12,16,0,0,82,1,1
3115,14145,2019-06-10 22:25,0,0,0,82,1,1
3116,6314,2019-06-10 22:51,0,0,0,82,1,1
3117,5931,2019-06-11 10:44,0,0,0,82,1,1
3118,7199,2019-06-11 12:32,0,0,0,82,1,1
3119,8886,2019-06-11 15:37,1,0,0,82,1,1
3120,16139,2019-06-11 16:29,0,0,0,82,1,1
3121,18038,2019-06-11 16:52,0,0,0,82,1,1
3122,10163,2019-06-11 19:19,0,0,0,82,1,1
3123,19881,2019-06-11 19:30,0,0,0,82,1,1
3124,6207,2019-06-12 9:21,11,0,0,82,1,1
3125,20380,2019-06-12 9:36,3,0,0,82,1,1
3126,8530,2019-06-12 9:46,0,0,0,82,1,1
3127,14561,2019-06-12 9:52,1,0,0,82,1,1
3128,19663,2019-06-12 10:08,1,0,0,82,1,1
3129,3625,2019-06-12 14:11,0,0,0,82,1,1
3130,16665,2019-06-12 14:38,1,0,0,82,1,1
